"","OTU","phylum","family","genus","soil","Abundace_mean","%","Strain"
"1","ASV7","Deinococcus-Thermus","Deinococcaceae","Deinococcus","BX+",5.82216090653454,1,"LDE1"
"2","ASV1","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",4.58707188290693,1,"LSP13"
"3","ASV1","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",4.58707188290693,1,"LMA1"
"4","ASV1","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",4.58707188290693,1,"LMC3"
"5","ASV1","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",4.58707188290693,1,"LBH2"
"6","ASV1","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",4.58707188290693,1,"LBH3"
"7","ASV1","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",4.58707188290693,1,"LBH7"
"8","ASV1","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",4.58707188290693,1,"LBO4"
"9","ASV1","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",4.58707188290693,1,"LBO6"
"10","ASV1","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",4.58707188290693,1,"LWH4"
"11","ASV1","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",4.58707188290693,1,"LWH8"
"12","ASV1","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",4.58707188290693,1,"LWH9"
"13","ASV1","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",4.58707188290693,1,"LWS12"
"14","ASV1","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",4.58707188290693,0.997368421052632,"LWS2"
"15","ASV20","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",1.51748075174564,1,"LRH12"
"16","ASV20","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",1.51748075174564,1,"LRH13"
"17","ASV20","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",1.51748075174564,1,"LRH11"
"18","ASV20","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",1.51748075174564,1,"LRC7.O"
"19","ASV20","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",1.51748075174564,1,"LRC7.S"
"20","ASV20","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",1.51748075174564,0.997368421052632,"LRH11"
"21","ASV13","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",1.34485100291744,0.976623376623377,"LMG2"
"22","ASV13","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",1.34485100291744,0.971428571428571,"LMF1"
"23","ASV25","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0.812925659581106,0.984415584415584,"LMG1"
"24","ASV25","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0.812925659581106,0.984415584415584,"LMG2"
"25","ASV25","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0.812925659581106,0.971428571428571,"LMF1"
"26","ASV50","Proteobacteria","Burkholderiaceae","Pseudoduganella","BX+",0.694770579490673,0.970430107526882,"LMS1"
"27","ASV32","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0.687685150324391,0.994736842105263,"LWS2"
"28","ASV32","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0.687685150324391,0.981578947368421,"LMC3"
"29","ASV32","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0.687685150324391,0.978947368421053,"LSP13"
"30","ASV32","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0.687685150324391,0.978947368421053,"LMA1"
"31","ASV32","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0.687685150324391,0.978947368421053,"LBH2"
"32","ASV32","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0.687685150324391,0.978947368421053,"LBH3"
"33","ASV32","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0.687685150324391,0.978947368421053,"LBH7"
"34","ASV32","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0.687685150324391,0.978947368421053,"LBO4"
"35","ASV32","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0.687685150324391,0.978947368421053,"LBO6"
"36","ASV32","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0.687685150324391,0.978947368421053,"LWH4"
"37","ASV32","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0.687685150324391,0.978947368421053,"LWH8"
"38","ASV32","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0.687685150324391,0.978947368421053,"LWH9"
"39","ASV32","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0.687685150324391,0.978947368421053,"LWS12"
"40","ASV44","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0.594378825272445,0.976623376623377,"LMG2"
"41","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LMI62"
"42","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LMI11"
"43","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LMI13"
"44","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LMI14"
"45","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LMI15"
"46","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LMI18"
"47","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LMI51"
"48","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LMB2"
"49","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LMI1x"
"50","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LMI2x"
"51","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LMX2"
"52","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LMX3"
"53","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LMX6"
"54","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LMX7"
"55","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LBO3"
"56","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LWH10"
"57","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LWO5"
"58","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LBN1"
"59","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LBN2"
"60","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LBN3"
"61","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LBN4"
"62","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LBN7"
"63","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LMS4"
"64","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LMS5"
"65","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LTA2"
"66","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LTA4"
"67","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LWH11"
"68","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LWH12"
"69","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LWH13"
"70","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LWO12"
"71","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LWO13"
"72","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,1,"LWO14"
"73","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.997361477572559,"LMI111"
"74","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.997361477572559,"LMI112"
"75","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.997361477572559,"LMI121"
"76","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.997361477572559,"LMI17"
"77","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.997361477572559,"LMI22"
"78","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.997361477572559,"LMI32"
"79","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.997361477572559,"LMI522"
"80","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.997361477572559,"LMI81"
"81","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.997361477572559,"LMI11"
"82","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.997361477572559,"LMI13"
"83","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.997361477572559,"LMI14"
"84","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.997361477572559,"LMI15"
"85","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.997361477572559,"LMI18"
"86","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.997361477572559,"LMI51"
"87","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.997361477572559,"LTA6"
"88","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.984168865435356,"LMI1"
"89","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.978891820580475,"LBO11"
"90","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.970976253298153,"LMI12"
"91","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.970976253298153,"LMI21"
"92","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.970976253298153,"LBO1"
"93","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.970976253298153,"LWH1"
"94","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.970976253298153,"LWH3"
"95","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.970976253298153,"LWH7"
"96","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.970976253298153,"LWO2"
"97","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.970976253298153,"LWO8"
"98","ASV122","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.494842960851321,0.970976253298153,"LWS13"
"99","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,1,"LMX11"
"100","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,1,"LMX4"
"101","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,1,"LMX9"
"102","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,1,"LBN5"
"103","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,1,"LMS3"
"104","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,0.997354497354497,"LPD11"
"105","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,0.997354497354497,"LPD12"
"106","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,0.997354497354497,"LWO6"
"107","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,0.997354497354497,"LTA3"
"108","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,0.997354497354497,"LWO15"
"109","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,0.997354497354497,"LWS2.2"
"110","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,0.994708994708995,"LTA1"
"111","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,0.992063492063492,"LMY1"
"112","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,0.989417989417989,"LTA7"
"113","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,0.986772486772487,"LPD12"
"114","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,0.970899470899471,"LPD34"
"115","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,0.970899470899471,"LST26"
"116","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,0.970899470899471,"LPD2"
"117","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,0.970899470899471,"LPD21"
"118","ASV61","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.444417798224068,0.970899470899471,"LPB4.O"
"119","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,1,"LPD11"
"120","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,1,"LPD12"
"121","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,1,"LMX4"
"122","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,1,"LMX9"
"123","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,1,"LTA3"
"124","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,1,"LWO15"
"125","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,1,"LWS2.2"
"126","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,0.997354497354497,"LMX11"
"127","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,0.997354497354497,"LWO6"
"128","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,0.997354497354497,"LBN5"
"129","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,0.997354497354497,"LMS3"
"130","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,0.992063492063492,"LMY1"
"131","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,0.992063492063492,"LTA1"
"132","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,0.989417989417989,"LPD12"
"133","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,0.986772486772487,"LTA7"
"134","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,0.973544973544973,"LPD34"
"135","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,0.973544973544973,"LST26"
"136","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,0.973544973544973,"LPD2"
"137","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,0.973544973544973,"LPD21"
"138","ASV138","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.378055966367744,0.973544973544973,"LPB4.O"
"139","ASV57","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0.371083339014016,0.971428571428571,"LMG1"
"140","ASV57","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0.371083339014016,0.971428571428571,"LMG2"
"141","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.993006993006993,"LMX3"
"142","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.989445910290237,"LBO11"
"143","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LMI62"
"144","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LMI11"
"145","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LMI13"
"146","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LMI14"
"147","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LMI15"
"148","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LMI18"
"149","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LMI51"
"150","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LMB2"
"151","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LMI1x"
"152","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LMI2x"
"153","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LMX2"
"154","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LMX6"
"155","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LMX7"
"156","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LBO3"
"157","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LWH10"
"158","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LWO5"
"159","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LBN1"
"160","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LBN2"
"161","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LBN3"
"162","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LBN4"
"163","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LBN7"
"164","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LMS4"
"165","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LMS5"
"166","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LTA2"
"167","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LTA4"
"168","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LWH11"
"169","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LWH12"
"170","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LWH13"
"171","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LWO12"
"172","ASV129","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.370361720583434,0.978891820580475,"LWO13"
